,recipeName,recipeLink,name,calories,fat,protein,carb,imgURL,click_count,image
431,Roti-_Buttery-Indian-Flatbread_-2641323,recipe/Roti-_Buttery-Indian-Flatbread_-2641323,Roti (Buttery Indian Flatbread),240,9.0,6.0,33.0,https://lh3.googleusercontent.com/GJS5VrKieXFPdKQy_5LDvPlwYAHI1UBMiaKML3Cq_h9am8UtjCqNjM3JwUZMg1UN25rLR8w6ZVo8H06mJ85T,2360,https://lh3.googleusercontent.com/GJS5VrKieXFPdKQy_5LDvPlwYAHI1UBMiaKML3Cq_h9am8UtjCqNjM3JwUZMg1UN25rLR8w6ZVo8H06mJ85T=s640-c-rw-v1-e365
432,Perfect-French-Toast-2056463,recipe/Perfect-French-Toast-2056463,Perfect French Toast,280,12.0,10.0,33.0,https://lh3.googleusercontent.com/YQ82aX_GQ6wKRHKhTXnw8aVi-oxhT8kUumsWt97nLVUWwzB1NtrayBUjmX04TyGEpzenciyrsH9LvZqNXoPXVc8,9942,https://lh3.googleusercontent.com/YQ82aX_GQ6wKRHKhTXnw8aVi-oxhT8kUumsWt97nLVUWwzB1NtrayBUjmX04TyGEpzenciyrsH9LvZqNXoPXVc8=s640-c-rw-v1-e365
433,Homemade-German-Spaetzle-2666922,recipe/Homemade-German-Spaetzle-2666922,Homemade German Spaetzle,280,12.0,9.0,33.0,https://lh3.googleusercontent.com/kZW5Z0avDbTTd25mBOqlPAovpPgXScZfOkSORetxYaJdwfMd0hRS_j7mJFAXcAga_pRx8c9zRzwso0cRNHqo6g,453,https://lh3.googleusercontent.com/kZW5Z0avDbTTd25mBOqlPAovpPgXScZfOkSORetxYaJdwfMd0hRS_j7mJFAXcAga_pRx8c9zRzwso0cRNHqo6g=s640-c-rw-v1-e365
434,Lemon-Pound-Cake-9073079,recipe/Lemon-Pound-Cake-9073079,Lemon Pound Cake,310,19.0,4.0,33.0,https://lh3.googleusercontent.com/r-LIhgWAK00RfwFrPMfHzMg6eSqGyjELPch8zyDqwk6GksQebddoqnSKM5XEfwvsLyFFtIEgaEzW0ZCP7gz4C1Y,696,https://lh3.googleusercontent.com/r-LIhgWAK00RfwFrPMfHzMg6eSqGyjELPch8zyDqwk6GksQebddoqnSKM5XEfwvsLyFFtIEgaEzW0ZCP7gz4C1Y=s640-c-rw-v1-e365
435,Creme-Brulee-French-Toast-2660269,recipe/Creme-Brulee-French-Toast-2660269,Creme Brulee French Toast,280,11.0,11.0,33.0,https://lh3.googleusercontent.com/OWe0Pl5A5-_8kRI0FsxTm6P4r-oXiN-mCgdxNBRTfHaOhw5BBNnNsMKlF9yrmduJXQdqKYBeF6Y1Z2XIE87smQ,9730,https://lh3.googleusercontent.com/OWe0Pl5A5-_8kRI0FsxTm6P4r-oXiN-mCgdxNBRTfHaOhw5BBNnNsMKlF9yrmduJXQdqKYBeF6Y1Z2XIE87smQ=s640-c-rw-v1-e365
436,Best-Ever-Chocolate-Chip-Muffins-9029439,recipe/Best-Ever-Chocolate-Chip-Muffins-9029439,Best Ever Chocolate Chip Muffins,270,14.0,4.0,34.0,https://lh3.googleusercontent.com/SWSK-8Fl9nbuRRmPL_3f5schg5uHvq20MWiIWWkatpT4GtXJ2Ke4EHHeS4P7tFUFHha7VPVk8FNsmbs6sSabNA,4852,https://lh3.googleusercontent.com/SWSK-8Fl9nbuRRmPL_3f5schg5uHvq20MWiIWWkatpT4GtXJ2Ke4EHHeS4P7tFUFHha7VPVk8FNsmbs6sSabNA=s640-c-rw-v1-e365
438,Honey-Garlic-Chicken-Slow-Cooker-2570232,recipe/Honey-Garlic-Chicken-Slow-Cooker-2570232,Honey Garlic Chicken Slow Cooker,390,7.0,50.0,34.0,https://lh3.googleusercontent.com/TS7qRC6w27NaER4POj0RYPD9e5U5AotfkR9941YhB3EuSw8q8iIB4oNhQoBK7XwZUqM7CmydA_z_WyOCAlkTyQ,155857,https://lh3.googleusercontent.com/TS7qRC6w27NaER4POj0RYPD9e5U5AotfkR9941YhB3EuSw8q8iIB4oNhQoBK7XwZUqM7CmydA_z_WyOCAlkTyQ=s640-c-rw-v1-e365
439,Homemade-Garlic-Naan-2622019,recipe/Homemade-Garlic-Naan-2622019,Homemade Garlic Naan,250,9.0,6.0,35.0,https://lh3.googleusercontent.com/IYz3FOcAxufcjJy4Lr-hb7oKJ8c6QAOpkDkwJ_cGmtjcKJkziglGyB-IKL9SPV7qNV8gCu0Rt18qgWmS7ee7,1081,https://lh3.googleusercontent.com/IYz3FOcAxufcjJy4Lr-hb7oKJ8c6QAOpkDkwJ_cGmtjcKJkziglGyB-IKL9SPV7qNV8gCu0Rt18qgWmS7ee7=s640-c-rw-v1-e365
440,Classic-Chocolate-Chip-Cookies-2455312,recipe/Classic-Chocolate-Chip-Cookies-2455312,Classic Chocolate Chip Cookies,250,12.0,3.0,35.0,https://lh3.googleusercontent.com/6uyL0X71RCC68FOabRWF6czGIDGiHbJd6az4V01Ms8jmD8bhksd041sESh30N-GkA4lxhQ6CppzUJOgD3lL2,11549,https://lh3.googleusercontent.com/6uyL0X71RCC68FOabRWF6czGIDGiHbJd6az4V01Ms8jmD8bhksd041sESh30N-GkA4lxhQ6CppzUJOgD3lL2=s640-c-rw-v1-e365
442,Italian-Ravioli-with-Spinach_-Artichokes_-Capers_-Sun-Dried-Tomatoes-2376487,recipe/Italian-Ravioli-with-Spinach_-Artichokes_-Capers_-Sun-Dried-Tomatoes-2376487,"Italian Ravioli with Spinach, Artichokes, Capers, Sun-Dried Tomatoes",300,14.0,10.0,35.0,https://lh3.googleusercontent.com/KbET8fc2u8k0jE7J_2mWe_vY-pKb0RO5La3HFJlwhMHZwOprt0eVMqTfWcjhD_Iac4hQvMQbWrLfSR6QaegPGA,19597,https://lh3.googleusercontent.com/KbET8fc2u8k0jE7J_2mWe_vY-pKb0RO5La3HFJlwhMHZwOprt0eVMqTfWcjhD_Iac4hQvMQbWrLfSR6QaegPGA=s640-c-rw-v1-e365
443,Thai-Crunch-Salad-with-Peanut-Dressing-2247737,recipe/Thai-Crunch-Salad-with-Peanut-Dressing-2247737,Thai Crunch Salad with Peanut Dressing,340,20.0,10.0,35.0,https://lh3.googleusercontent.com/uJiGZ_zEmFeQokKjAbcgGytI7f36q_Qb8qytHBk7E0Wxep1iHaQ29nTmBF48nSalo0B4yBilB-eCNk9TVvOTpw,9789,https://lh3.googleusercontent.com/uJiGZ_zEmFeQokKjAbcgGytI7f36q_Qb8qytHBk7E0Wxep1iHaQ29nTmBF48nSalo0B4yBilB-eCNk9TVvOTpw=s640-c-rw-v1-e365
446,Easy-Cheesy-Garlic-Breadsticks-2530252,recipe/Easy-Cheesy-Garlic-Breadsticks-2530252,Easy Cheesy Garlic Breadsticks,260,9.0,10.0,36.0,https://lh3.googleusercontent.com/VBE86vL4wEtnAzkTi7OEDZ3d7a5BtnqkindV5Agh9g0LgfLuwqgVW3duSugctn5C4yMa_t9Dxh1KutjVOJqovQ,2721,https://lh3.googleusercontent.com/VBE86vL4wEtnAzkTi7OEDZ3d7a5BtnqkindV5Agh9g0LgfLuwqgVW3duSugctn5C4yMa_t9Dxh1KutjVOJqovQ=s640-c-rw-v1-e365
448,Baked-Pizza-Taquitos-2632755,recipe/Baked-Pizza-Taquitos-2632755,Baked Pizza Taquitos,360,17.0,15.0,36.0,https://lh3.googleusercontent.com/JWiZSL4xr5eB7EGRWTlOk0GRvkDFee5qSbOGZWGBanZf3AKpcg5ILeqqRJ0uTJljbHP0cTa_nrpRNwbOXtuMoPU,16525,https://lh3.googleusercontent.com/JWiZSL4xr5eB7EGRWTlOk0GRvkDFee5qSbOGZWGBanZf3AKpcg5ILeqqRJ0uTJljbHP0cTa_nrpRNwbOXtuMoPU=s640-c-rw-v1-e365
451,Banana-Bread-2321627,recipe/Banana-Bread-2321627,Banana Bread,220,7.0,3.0,37.0,https://lh3.googleusercontent.com/o8rOc_onL8g13ZpEhzS4ZZYM4AFU_ao1ahMUiLan3adUIzDf23HOYDUt9lIgoD46-w9wwbEquZ0yPDESzCnrvw,2684,https://lh3.googleusercontent.com/o8rOc_onL8g13ZpEhzS4ZZYM4AFU_ao1ahMUiLan3adUIzDf23HOYDUt9lIgoD46-w9wwbEquZ0yPDESzCnrvw=s640-c-rw-v1-e365
454,Bang-Bang-Cauliflower-2415729,recipe/Bang-Bang-Cauliflower-2415729,Bang Bang Cauliflower,290,12.0,11.0,37.0,https://lh3.googleusercontent.com/4MRM3w6EWRljH97zKFf9t4L-W7TBwneqLGnd9dJiHfbe-toEoIJd8x5FBJWxW6PNVl-QArIkXmFFqaRiP67e,3028,https://lh3.googleusercontent.com/4MRM3w6EWRljH97zKFf9t4L-W7TBwneqLGnd9dJiHfbe-toEoIJd8x5FBJWxW6PNVl-QArIkXmFFqaRiP67e=s640-c-rw-v1-e365
455,Vanilla-Bean-Frappuccino-_like-Starbucks_-2275745,recipe/Vanilla-Bean-Frappuccino-_like-Starbucks_-2275745,Vanilla Bean Frappuccino (like Starbucks),340,15.0,13.0,37.0,https://lh3.googleusercontent.com/3QWWGtrLqtNHIGPWiibkaE6MxMnhhWgvJ2vUm3wqtg0josQi3_EAq32xKwqjpD9BvROTrB0IscpT55soqftS,720,https://lh3.googleusercontent.com/3QWWGtrLqtNHIGPWiibkaE6MxMnhhWgvJ2vUm3wqtg0josQi3_EAq32xKwqjpD9BvROTrB0IscpT55soqftS=s640-c-rw-v1-e365
458,Irish-Pan-Haggerty-2350442,recipe/Irish-Pan-Haggerty-2350442,Irish Pan Haggerty,240,9.0,4.0,38.0,https://lh3.googleusercontent.com/zb71qyxElXo0sMLgtBXufqT3gICt3oFDczgbh4jwtaO3Xx8U-LKft-82uA_RZpdzAiauahEMugCuxmXLdlxN,998,https://lh3.googleusercontent.com/zb71qyxElXo0sMLgtBXufqT3gICt3oFDczgbh4jwtaO3Xx8U-LKft-82uA_RZpdzAiauahEMugCuxmXLdlxN=s640-c-rw-v1-e365
459,Reese_s-No-Bake-Peanut-Butter-Bars-2643666,recipe/Reese_s-No-Bake-Peanut-Butter-Bars-2643666,Reese's No Bake Peanut Butter Bars,380,26.0,6.0,38.0,https://lh3.googleusercontent.com/badUCwB1TPEiPQovMw8MkOMu_G2lTwaI_EtDnmGurfA-oE4QvEliKxkuuQFSDuHPQ6h-Q9MfJMnAs4xsZlLFng,21563,https://lh3.googleusercontent.com/badUCwB1TPEiPQovMw8MkOMu_G2lTwaI_EtDnmGurfA-oE4QvEliKxkuuQFSDuHPQ6h-Q9MfJMnAs4xsZlLFng=s640-c-rw-v1-e365
460,Blueberry-Brain-Healthy-Smoothie-2634758,recipe/Blueberry-Brain-Healthy-Smoothie-2634758,Blueberry Brain Healthy Smoothie,370,22.0,9.0,38.0,https://lh3.googleusercontent.com/Y7f__Rva74uA4W12MUXjTP56wkAUkFennHV3_RK1JiQbNZylbdBA-HtDARfg3BGinpYLmqYjbYmwbO5C_kv3,6506,https://lh3.googleusercontent.com/Y7f__Rva74uA4W12MUXjTP56wkAUkFennHV3_RK1JiQbNZylbdBA-HtDARfg3BGinpYLmqYjbYmwbO5C_kv3=s640-c-rw-v1-e365
461,Pineapple-Avocado-Detox-Smoothie-9102550,recipe/Pineapple-Avocado-Detox-Smoothie-9102550,Pineapple Avocado Detox Smoothie,280,15.0,7.0,38.0,https://lh3.googleusercontent.com/NgGh-hyuwAvKrMCWqvct6cbPBghBDdLW7lsXn5liWBCM1cALcoVHRWPtY7Bf-5Ar7IJHhjrVkm7zPXED0aF4oEk,3374,https://lh3.googleusercontent.com/NgGh-hyuwAvKrMCWqvct6cbPBghBDdLW7lsXn5liWBCM1cALcoVHRWPtY7Bf-5Ar7IJHhjrVkm7zPXED0aF4oEk=s640-c-rw-v1-e365
462,Baked-Apple-Pie-Roll-Ups-593599,recipe/Baked-Apple-Pie-Roll-Ups-593599,Baked Apple Pie Roll Ups,250,10.0,2.0,38.0,https://lh5.ggpht.com/D12S8eRU53nvoJxDaNksCgWG8_AiAJsbdaOpkZJt85DlINFLX9elifxpSHecxrIrdrZ5AEeFs2yNkhjUB_ZmitU,549713,https://lh5.ggpht.com/D12S8eRU53nvoJxDaNksCgWG8_AiAJsbdaOpkZJt85DlINFLX9elifxpSHecxrIrdrZ5AEeFs2yNkhjUB_ZmitU=s640-c-rw-v1-e365
464,Raspberry-Vanilla-Refrigerator-Oatmeal-2544627,recipe/Raspberry-Vanilla-Refrigerator-Oatmeal-2544627,Raspberry Vanilla Refrigerator Oatmeal,210,4.0,6.0,39.0,https://lh3.googleusercontent.com/pDngm1Fkexh_IjGpan14XIF4wxBwn4K7liMkNvRivB5q75QCFGn0aPOahNfBWnUjau3BKsNUyQ92_uIcVz-k7_4,6262,https://lh3.googleusercontent.com/pDngm1Fkexh_IjGpan14XIF4wxBwn4K7liMkNvRivB5q75QCFGn0aPOahNfBWnUjau3BKsNUyQ92_uIcVz-k7_4=s640-c-rw-v1-e365
466,Key-Lime-Pie-Stuffed-Strawberries-1046460,recipe/Key-Lime-Pie-Stuffed-Strawberries-1046460,Key Lime Pie Stuffed Strawberries,250,9.0,6.0,39.0,https://lh5.ggpht.com/RtJc5ubb3qYgdoOotQHMFh6LlWZY390dqDOuwfbYN_W3ssbz9sYgGn-gYf5AVl3CM305DQcSpneuw0HwTdTB,9337,https://lh5.ggpht.com/RtJc5ubb3qYgdoOotQHMFh6LlWZY390dqDOuwfbYN_W3ssbz9sYgGn-gYf5AVl3CM305DQcSpneuw0HwTdTB=s640-c-rw-v1-e365
467,French-Macaron-2682039,recipe/French-Macaron-2682039,French Macaron,230,7.0,5.0,39.0,https://lh3.googleusercontent.com/KO-wrNUm5uZaC_aHREqk_Fk2pD2XQI5qKH4hjq_AD31a_Y6X5ofkw7iB2NKpo4aLdxj2wDWHIRFw6EIsJ9ynV-U,2968,https://lh3.googleusercontent.com/KO-wrNUm5uZaC_aHREqk_Fk2pD2XQI5qKH4hjq_AD31a_Y6X5ofkw7iB2NKpo4aLdxj2wDWHIRFw6EIsJ9ynV-U=s640-c-rw-v1-e365
468,Soft-Scrambled-Eggs-With-Fresh-Ricotta-and-Chives-2723485,recipe/Soft-Scrambled-Eggs-With-Fresh-Ricotta-and-Chives-2723485,Soft Scrambled Eggs With Fresh Ricotta and Chives,380,18.0,16.0,39.0,https://lh5.ggpht.com/Nd2KwQiyAs6KMiuP1SyyaVmsaxBRs9rETuaYpxYdr8gYq3c0-LKa1i53bdTr3dQDtzbbyzUkceEJtnyHbshc,422,https://lh5.ggpht.com/Nd2KwQiyAs6KMiuP1SyyaVmsaxBRs9rETuaYpxYdr8gYq3c0-LKa1i53bdTr3dQDtzbbyzUkceEJtnyHbshc=s640-c-rw-v1-e365
469,Broccoli-and-Orzo-2273662,recipe/Broccoli-and-Orzo-2273662,Broccoli and Orzo,230,5.0,8.0,39.0,https://lh3.googleusercontent.com/Ct41txiO3sRSv04F_ywO394XoHpMWdg0MnsbsF2b2TFrRmtS_QhoPCZsOS76u7oH-fpcRx3i-bnbNlloURiiZQ,23308,https://lh3.googleusercontent.com/Ct41txiO3sRSv04F_ywO394XoHpMWdg0MnsbsF2b2TFrRmtS_QhoPCZsOS76u7oH-fpcRx3i-bnbNlloURiiZQ=s640-c-rw-v1-e365
471,Crockpot-Bbq-Beer-Chicken-2485476,recipe/Crockpot-Bbq-Beer-Chicken-2485476,Crockpot Bbq Beer Chicken,340,4.5,32.0,39.0,https://lh5.ggpht.com/rwPPwzowuWrdowrZyvgD5KNJz1-8ccbtTFkkiLhnpumT6W2Auxfe39sSz27-NALoALZH5mASkHdg8rxENCTveDk,26753,https://lh5.ggpht.com/rwPPwzowuWrdowrZyvgD5KNJz1-8ccbtTFkkiLhnpumT6W2Auxfe39sSz27-NALoALZH5mASkHdg8rxENCTveDk=s640-c-rw-v1-e365
472,Extra-Creamy-Scalloped-Potatoes-2465546,recipe/Extra-Creamy-Scalloped-Potatoes-2465546,Extra Creamy Scalloped Potatoes,380,18.0,16.0,39.0,https://lh3.googleusercontent.com/ima2AQ56HD82ByTLBj5WVE7anpZ3tBStD9Kd4kVes3eSu5Gh6sl4pAaU8hrl3rsjeGGD-uZKAbVsp1NL10aEPg,9241,https://lh3.googleusercontent.com/ima2AQ56HD82ByTLBj5WVE7anpZ3tBStD9Kd4kVes3eSu5Gh6sl4pAaU8hrl3rsjeGGD-uZKAbVsp1NL10aEPg=s640-c-rw-v1-e365
474,Easy-Garlic-Herb-Baked-Salmon-9029448,recipe/Easy-Garlic-Herb-Baked-Salmon-9029448,Easy Garlic-Herb Baked Salmon,270,18.0,23.0,4.0,https://lh3.googleusercontent.com/W8ZANYAF2H2Lfesc2j49-8To6y1INnUSWHLbkJg69lq88-uo75y5kkn_815Tk9UPvtwaAkQtVTwkm9oKCpIUd2Q,11456,https://lh3.googleusercontent.com/W8ZANYAF2H2Lfesc2j49-8To6y1INnUSWHLbkJg69lq88-uo75y5kkn_815Tk9UPvtwaAkQtVTwkm9oKCpIUd2Q=s640-c-rw-v1-e365
478,Ham-and-Eggs-Cups-2408581,recipe/Ham-and-Eggs-Cups-2408581,Ham and Eggs Cups,240,16.0,21.0,4.0,https://lh3.googleusercontent.com/LLFr1phwwEMs3fQkQS4J10uaNFVNL9XxNbeGv89FZgATlKlHfYjtHXjKyIlFWaayBZW_2MLUchs5kymITeqb0g,16548,https://lh3.googleusercontent.com/LLFr1phwwEMs3fQkQS4J10uaNFVNL9XxNbeGv89FZgATlKlHfYjtHXjKyIlFWaayBZW_2MLUchs5kymITeqb0g=s640-c-rw-v1-e365
479,5-Minute-Nacho-Cheese-Sauce-2726473,recipe/5-Minute-Nacho-Cheese-Sauce-2726473,5 Minute Nacho Cheese Sauce,320,29.0,11.0,4.0,https://lh3.googleusercontent.com/vZbbxOYLJWTX024vdaRgtpBqEDx4KqtB7alJIiFHD6UlQ-mLRQez__gaIT52PTb0DFC5HfWfmRsYVn304UVf,280,https://lh3.googleusercontent.com/vZbbxOYLJWTX024vdaRgtpBqEDx4KqtB7alJIiFHD6UlQ-mLRQez__gaIT52PTb0DFC5HfWfmRsYVn304UVf=s640-c-rw-v1-e365
486,Tomato-Basil-Mozzarella-Salad-2657434,recipe/Tomato-Basil-Mozzarella-Salad-2657434,Tomato Basil Mozzarella Salad,240,21.0,11.0,4.0,https://lh3.googleusercontent.com/0Wqk4pdAqk1AotZ7ljDxUFFRilhQvn4dZB-3KJTXL7W9c9CIgpLddJ1okrnbWtuovaK-pkNpe1gA5zdsIN0c1Q,28650,https://lh3.googleusercontent.com/0Wqk4pdAqk1AotZ7ljDxUFFRilhQvn4dZB-3KJTXL7W9c9CIgpLddJ1okrnbWtuovaK-pkNpe1gA5zdsIN0c1Q=s640-c-rw-v1-e365
488,Easy-Chicken-Broccoli-Casserole-In-Under-30-Minutes-Only-5-ingredients_-2702041,recipe/Easy-Chicken-Broccoli-Casserole-In-Under-30-Minutes-Only-5-ingredients_-2702041,Easy Chicken Broccoli Casserole In Under 30 Minutes – Only 5 ingredients!,230,11.0,28.0,4.0,https://lh3.googleusercontent.com/yxe-6tr12q6fvhJ4gAXf0ilbg_bnEnchDCHpPQHmPddZMWJ-OMHIPbgl98lhMJGJJVX1bPttUN_K1RgqD6dYZA,140866,https://lh3.googleusercontent.com/yxe-6tr12q6fvhJ4gAXf0ilbg_bnEnchDCHpPQHmPddZMWJ-OMHIPbgl98lhMJGJJVX1bPttUN_K1RgqD6dYZA=s640-c-rw-v1-e365
495,Cheesy-Garlic-Texas-Toast-Heaven-1175205,recipe/Cheesy-Garlic-Texas-Toast-Heaven-1175205,Cheesy Garlic Texas Toast Heaven,300,25.0,14.0,4.0,https://lh3.googleusercontent.com/maFepAT7JnOnGzHcFzF_N__AEXe518z8IBr15WYJKXbzf0d6PByUn_4x9Geo2TMUEDWF_SzbCm0Vu9AJk8gl,2315,https://lh3.googleusercontent.com/maFepAT7JnOnGzHcFzF_N__AEXe518z8IBr15WYJKXbzf0d6PByUn_4x9Geo2TMUEDWF_SzbCm0Vu9AJk8gl=s640-c-rw-v1-e365
500,Easy-Baked-Salmon-with-Herb-Butter-9029456,recipe/Easy-Baked-Salmon-with-Herb-Butter-9029456,Easy Baked Salmon with Herb Butter,300,21.0,23.0,4.0,https://lh3.googleusercontent.com/Lzt3Pe_uSJq0ZusoABpGpRgpz96Nr4jbSBpD96okPxVEj_kZwQDO95I-IzwoI1vTLc_uun2Skdh6X9ZODcijSA,4186,https://lh3.googleusercontent.com/Lzt3Pe_uSJq0ZusoABpGpRgpz96Nr4jbSBpD96okPxVEj_kZwQDO95I-IzwoI1vTLc_uun2Skdh6X9ZODcijSA=s640-c-rw-v1-e365
504,Cranberry-Christmas-Cake-2228074,recipe/Cranberry-Christmas-Cake-2228074,Cranberry Christmas Cake,250,10.0,3.0,40.0,https://lh3.googleusercontent.com/o86GJA0aSypkEcdkaK8ccoQsVfYCJ19OWSkkd0RPhoVxxTIa2tKWLvM7l8OVqU1_3wnQKs1ULDlJm_yOjTJfZrE,10743,https://lh3.googleusercontent.com/o86GJA0aSypkEcdkaK8ccoQsVfYCJ19OWSkkd0RPhoVxxTIa2tKWLvM7l8OVqU1_3wnQKs1ULDlJm_yOjTJfZrE=s640-c-rw-v1-e365
506,Skinny-Orange-Dream-Smoothie-2072132,recipe/Skinny-Orange-Dream-Smoothie-2072132,Skinny Orange Dream Smoothie,210,3.0,6.0,41.0,https://lh3.googleusercontent.com/mwXAoi28SRRzMPLJiS5Eteo9baWmHGpJLmI2wTdPyb4RFdWkMtWancZ-PRK9voKeP1OFdKQAn2xNdAxwmYjGNPE,11076,https://lh3.googleusercontent.com/mwXAoi28SRRzMPLJiS5Eteo9baWmHGpJLmI2wTdPyb4RFdWkMtWancZ-PRK9voKeP1OFdKQAn2xNdAxwmYjGNPE=s640-c-rw-v1-e365
507,Pesto-Panini-with-Fresh-Mozzarella-and-Tomato-2641057,recipe/Pesto-Panini-with-Fresh-Mozzarella-and-Tomato-2641057,Pesto Panini with Fresh Mozzarella and Tomato,260,8.0,7.0,41.0,https://lh3.googleusercontent.com/COE2gazlsjZSrIuCPs_HZI820KJrY8xFio5KqG4jlG3cA9mGZa0_dW0hk0T1fvBsNcxfXmf_0uAYoQTz1JC-Pw,3764,https://lh3.googleusercontent.com/COE2gazlsjZSrIuCPs_HZI820KJrY8xFio5KqG4jlG3cA9mGZa0_dW0hk0T1fvBsNcxfXmf_0uAYoQTz1JC-Pw=s640-c-rw-v1-e365
511,Creamy-White-Christmas-Punch-2599147,recipe/Creamy-White-Christmas-Punch-2599147,Creamy White Christmas Punch,250,9.0,3.0,41.0,https://lh3.googleusercontent.com/bQaF557lgqslnzTzs2qusaaWMH1Bnvdti3GXhHzZhHu8CTWxj9S-hYuznYsZyb-A6gaYn0SgNmv218V8v5kjgQ,1154,https://lh3.googleusercontent.com/bQaF557lgqslnzTzs2qusaaWMH1Bnvdti3GXhHzZhHu8CTWxj9S-hYuznYsZyb-A6gaYn0SgNmv218V8v5kjgQ=s640-c-rw-v1-e365
512,Heat-and-Eat-Oatmeal-2600779,recipe/Heat-and-Eat-Oatmeal-2600779,Heat and Eat Oatmeal,240,7.0,7.0,41.0,https://lh3.googleusercontent.com/-g4MoVUuMCr0fjMjN9JKchDTFOpegwBwKse8MHSZHp0K6-SmCVkDUoQqGXNkpFkU4AIM2_dN31ZIW7gJzUZM,7789,https://lh3.googleusercontent.com/-g4MoVUuMCr0fjMjN9JKchDTFOpegwBwKse8MHSZHp0K6-SmCVkDUoQqGXNkpFkU4AIM2_dN31ZIW7gJzUZM=s640-c-rw-v1-e365
514,Classic-Stovetop-Beef-Stew-9120255,recipe/Classic-Stovetop-Beef-Stew-9120255,Classic Stovetop Beef Stew,300,7.0,7.0,42.0,https://lh3.googleusercontent.com/CoSPt4mSlcDwp8IHqJ2SM_uERDOQEKiTUiewxA7NPMbsOt7sgAfjmNM3aB08C5hkm386Luap_Q2D_8LEZk-g1G0,3647,https://lh3.googleusercontent.com/CoSPt4mSlcDwp8IHqJ2SM_uERDOQEKiTUiewxA7NPMbsOt7sgAfjmNM3aB08C5hkm386Luap_Q2D_8LEZk-g1G0=s640-c-rw-v1-e365
515,Truly-Crispy-Smashed-Potatoes-with-Garlic-2134754,recipe/Truly-Crispy-Smashed-Potatoes-with-Garlic-2134754,Truly Crispy Smashed Potatoes with Garlic,280,10.0,5.0,42.0,https://lh3.googleusercontent.com/u--Wpwiuc0zNz9aR9_p3uvDp90o3XwEED8HWMggC9ugxVUSujfTNqvejHcrb_LLU6Bm4jQITNd3EO7XzfaaP5-I,7055,https://lh3.googleusercontent.com/u--Wpwiuc0zNz9aR9_p3uvDp90o3XwEED8HWMggC9ugxVUSujfTNqvejHcrb_LLU6Bm4jQITNd3EO7XzfaaP5-I=s640-c-rw-v1-e365
518,Strawberry-Banana-Smoothie-2242668,recipe/Strawberry-Banana-Smoothie-2242668,Strawberry Banana Smoothie,220,3.0,7.0,43.0,https://lh3.googleusercontent.com/8E2p3NVRmPyRpX4YrGTdSeyD_Ho6cAEN6kBhosTFDWrqi8wN9IyPTPnvxOAdbFT0tyTblFINaZULhXeFuQF9cXY,6482,https://lh3.googleusercontent.com/8E2p3NVRmPyRpX4YrGTdSeyD_Ho6cAEN6kBhosTFDWrqi8wN9IyPTPnvxOAdbFT0tyTblFINaZULhXeFuQF9cXY=s640-c-rw-v1-e365
519,Vegetable-Ramen-Pad-Thai-2067502,recipe/Vegetable-Ramen-Pad-Thai-2067502,Vegetable Ramen Pad Thai,370,19.0,11.0,43.0,https://lh3.googleusercontent.com/ykbSwex6hc7LzJ5UGrbetZSGnIVXQvoFELzOpVbDrXbzy8qxhfwPIDWhjAGQkmvGbnbDYGR4Le7XVtgKG3O9mw,86036,https://lh3.googleusercontent.com/ykbSwex6hc7LzJ5UGrbetZSGnIVXQvoFELzOpVbDrXbzy8qxhfwPIDWhjAGQkmvGbnbDYGR4Le7XVtgKG3O9mw=s640-c-rw-v1-e365
521,Greek-Lentil-Power-Bowl-2715270,recipe/Greek-Lentil-Power-Bowl-2715270,Greek Lentil Power Bowl,260,3.0,16.0,43.0,https://lh3.googleusercontent.com/ba8qAPmQJzdAYrzJaJ-XqEJUTZUK-LndQOTK3P68o2EJET7eQcxR-XBk7NsJmz_2nTdkmAFCwHPS3U1aMw2oBA,4103,https://lh3.googleusercontent.com/ba8qAPmQJzdAYrzJaJ-XqEJUTZUK-LndQOTK3P68o2EJET7eQcxR-XBk7NsJmz_2nTdkmAFCwHPS3U1aMw2oBA=s640-c-rw-v1-e365
523,Crispy-Buffalo-Cauliflower-2235658,recipe/Crispy-Buffalo-Cauliflower-2235658,Crispy Buffalo Cauliflower,220,2.5,8.0,44.0,https://lh3.googleusercontent.com/NlrwKA3qLPJLNK1REZ2T02jh4obk8ISaWW-d-PpnspvQmKAi0V0m7xOb67E6RWoMo_EY9wb9KGWP4-bAxATBpQ,10094,https://lh3.googleusercontent.com/NlrwKA3qLPJLNK1REZ2T02jh4obk8ISaWW-d-PpnspvQmKAi0V0m7xOb67E6RWoMo_EY9wb9KGWP4-bAxATBpQ=s640-c-rw-v1-e365
