,recipeName,recipeLink,name,calories,fat,protein,carb,imgURL,click_count,image
374,Low-Carb-Crack-Chicken-Casserole-2628208,recipe/Low-Carb-Crack-Chicken-Casserole-2628208,Low-Carb Crack Chicken Casserole,560,48.0,29.0,3.0,https://lh3.googleusercontent.com/9n-vmPrYQcSpUgaK0i8TA89_oK6vYo20EVhiMTt72627oafJNfEoW7n78JzwaFqSO1Rl6Piv3VurxavlnM7VPQ,55188,https://lh3.googleusercontent.com/9n-vmPrYQcSpUgaK0i8TA89_oK6vYo20EVhiMTt72627oafJNfEoW7n78JzwaFqSO1Rl6Piv3VurxavlnM7VPQ=s640-c-rw-v1-e365
379,Keto-Crack-Chicken-in-the-Crock-Pot-9033734,recipe/Keto-Crack-Chicken-in-the-Crock-Pot-9033734,Keto Crack Chicken in the Crock Pot,600,38.0,61.0,3.0,https://lh3.googleusercontent.com/c8g8LHCPFWhGFYt2flU8U9enxTF58YIUuLkE5zG69Nfe_ZeuCDVHqJvZTYg_3SITV_FMpr67Wh9e951XnBauBw,46982,https://lh3.googleusercontent.com/c8g8LHCPFWhGFYt2flU8U9enxTF58YIUuLkE5zG69Nfe_ZeuCDVHqJvZTYg_3SITV_FMpr67Wh9e951XnBauBw=s640-c-rw-v1-e365
389,Tuscan-Style-Grilled-Rib-Eye-Steak-2434428,recipe/Tuscan-Style-Grilled-Rib-Eye-Steak-2434428,Tuscan-Style Grilled Rib Eye Steak,510,42.0,29.0,3.0,https://lh3.googleusercontent.com/EQudPUIFE_TRvjI6zJHCUgptV7cUqCMkPA-FMISvJ7nRMCLuVhqsC8W0TlcumtljGDqlDQaVr2EO0IfGS1w1,5827,https://lh3.googleusercontent.com/EQudPUIFE_TRvjI6zJHCUgptV7cUqCMkPA-FMISvJ7nRMCLuVhqsC8W0TlcumtljGDqlDQaVr2EO0IfGS1w1=s640-c-rw-v1-e365
397,Sweet-Asian-Sticky-Wings-9029537,recipe/Sweet-Asian-Sticky-Wings-9029537,Sweet Asian Sticky Wings,590,34.0,41.0,30.0,https://lh3.googleusercontent.com/aYHlXxxVfORIB0isZRRwsU0kRdSFanhMdj8zN1hEXKceT2U6sZ0KIKhHvdy3aDRHoiviwndm8khksks2Li9enw,3047,https://lh3.googleusercontent.com/aYHlXxxVfORIB0isZRRwsU0kRdSFanhMdj8zN1hEXKceT2U6sZ0KIKhHvdy3aDRHoiviwndm8khksks2Li9enw=s640-c-rw-v1-e365
400,Easy-5-Ingredient-Chicken-Enchiladas-9073068,recipe/Easy-5-Ingredient-Chicken-Enchiladas-9073068,Easy 5-Ingredient Chicken Enchiladas,420,23.0,24.0,30.0,https://lh3.googleusercontent.com/rtbGCrnuMRBgUq2AdD2M2uZmr0s9orZGEKZPEN6kFnbwDNMC6D8_hWCu2BfF_WL7QtBAWsVWQOntwV1a67-f,39052,https://lh3.googleusercontent.com/rtbGCrnuMRBgUq2AdD2M2uZmr0s9orZGEKZPEN6kFnbwDNMC6D8_hWCu2BfF_WL7QtBAWsVWQOntwV1a67-f=s640-c-rw-v1-e365
403,Cracked-Out-Tater-Tot-Casserole-2590756,recipe/Cracked-Out-Tater-Tot-Casserole-2590756,Cracked Out Tater Tot Casserole,410,28.0,10.0,30.0,https://lh3.googleusercontent.com/OMSOibBSWoDqsPtr8UbLCvIsXqYF93k-ClzdAgQqMZ7n08W2zOIdkRiiQ5aJe3W-9PA5LWWKq_L3y83QVyU1Bw,13026,https://lh3.googleusercontent.com/OMSOibBSWoDqsPtr8UbLCvIsXqYF93k-ClzdAgQqMZ7n08W2zOIdkRiiQ5aJe3W-9PA5LWWKq_L3y83QVyU1Bw=s640-c-rw-v1-e365
406,Sheet-Pan-Steak-and-Veggies-2283257,recipe/Sheet-Pan-Steak-and-Veggies-2283257,Sheet Pan Steak and Veggies,480,24.0,36.0,30.0,https://lh3.googleusercontent.com/i2wed9J1mKrVBfjUdhQc3YuQQ616DofR2pfp1ukPoZgg1hoAJOI4dEM2qnkn5gHzdiVqGEXnNSSeaBExGHfzuQ0,13026,https://lh3.googleusercontent.com/i2wed9J1mKrVBfjUdhQc3YuQQ616DofR2pfp1ukPoZgg1hoAJOI4dEM2qnkn5gHzdiVqGEXnNSSeaBExGHfzuQ0=s640-c-rw-v1-e365
414,Dark-Chocolate-Salted-Caramel-Oreo-Pie-2595212,recipe/Dark-Chocolate-Salted-Caramel-Oreo-Pie-2595212,Dark Chocolate Salted Caramel Oreo Pie,490,40.0,3.0,31.0,https://lh3.googleusercontent.com/c_S2yjc4jm3iGPhWGIKM1AyVVGFtV5HAQK9SjZrZZl3WWS5_PR9VNZrpH75iS3mIzqG4-7ZuDp-r9eHK0XomIQ,5606,https://lh3.googleusercontent.com/c_S2yjc4jm3iGPhWGIKM1AyVVGFtV5HAQK9SjZrZZl3WWS5_PR9VNZrpH75iS3mIzqG4-7ZuDp-r9eHK0XomIQ=s640-c-rw-v1-e365
423,Best-homemade-Yorkshire-puddings-2677352,recipe/Best-homemade-Yorkshire-puddings-2677352,Best homemade Yorkshire puddings,550,42.0,13.0,32.0,https://lh3.googleusercontent.com/652IhQ3wUASTGD99-2ZpAnpnGVxiS1deWS4XpxInmTnOMP6hySywcA7LYQBiK7l_sqZR6GezKaR1fBFcWVWjxA,711,https://lh3.googleusercontent.com/652IhQ3wUASTGD99-2ZpAnpnGVxiS1deWS4XpxInmTnOMP6hySywcA7LYQBiK7l_sqZR6GezKaR1fBFcWVWjxA=s640-c-rw-v1-e365
437,Copycat-Crunchwrap-Supreme-2361243,recipe/Copycat-Crunchwrap-Supreme-2361243,Copycat Crunchwrap Supreme,430,22.0,24.0,34.0,https://lh3.googleusercontent.com/of7ZAyaNQ4p58i547JVqzP-a9XDRGKCdjnadLs84Lu6ZRPv1ftX3JJ124bKgWqKNHdvqNBhGvZyyDzcsKwygMxw,15712,https://lh3.googleusercontent.com/of7ZAyaNQ4p58i547JVqzP-a9XDRGKCdjnadLs84Lu6ZRPv1ftX3JJ124bKgWqKNHdvqNBhGvZyyDzcsKwygMxw=s640-c-rw-v1-e365
441,Italian-Chicken-Casserole-9063824,recipe/Italian-Chicken-Casserole-9063824,Italian Chicken Casserole,470,25.0,26.0,35.0,https://lh3.googleusercontent.com/RdqRcrBiwGt98PmIhB86vdNlwzPqB0VPLKDlRm8fZ7WRbnshT05capu_SgFiL0gM5xk37XLhQcSVMAysTiI1pw,5554,https://lh3.googleusercontent.com/RdqRcrBiwGt98PmIhB86vdNlwzPqB0VPLKDlRm8fZ7WRbnshT05capu_SgFiL0gM5xk37XLhQcSVMAysTiI1pw=s640-c-rw-v1-e365
447,Tater-Tot-Casserole-2453335,recipe/Tater-Tot-Casserole-2453335,Tater Tot Casserole,460,28.0,18.0,36.0,https://lh3.googleusercontent.com/E5h0TnKZncOn3Ux-6HtBS5KZlKBTHi6WgL36dPKPT90i5l1UN4u8gfvL5MdbHUHErAjoTW3lermGZ8gTriMrhA,6138,https://lh3.googleusercontent.com/E5h0TnKZncOn3Ux-6HtBS5KZlKBTHi6WgL36dPKPT90i5l1UN4u8gfvL5MdbHUHErAjoTW3lermGZ8gTriMrhA=s640-c-rw-v1-e365
449,Best-Green-Bean-Casserole-9105122,recipe/Best-Green-Bean-Casserole-9105122,Best Green Bean Casserole,420,25.0,15.0,36.0,https://lh3.googleusercontent.com/ZeN0e5QhFL5lL7qB0VTkYq9TsyCvr83pHjPyQo-Ic6LDxtkz9hXvRNmQXeydytIJCJzwn_uayVT_F1rFepcuJw,3257,https://lh3.googleusercontent.com/ZeN0e5QhFL5lL7qB0VTkYq9TsyCvr83pHjPyQo-Ic6LDxtkz9hXvRNmQXeydytIJCJzwn_uayVT_F1rFepcuJw=s640-c-rw-v1-e365
452,Chicken-Ranch-Wraps-2307310,recipe/Chicken-Ranch-Wraps-2307310,Chicken Ranch Wraps,500,26.0,28.0,37.0,https://lh3.googleusercontent.com/Q1M04hPULv1kwJjNJRRgmpn1h7UXNy6L-M-lvsLrajZpLRkg_NQ7FqvNkQc2cFawLR_UhqF7y_S3OU5ngLvzTw,48332,https://lh3.googleusercontent.com/Q1M04hPULv1kwJjNJRRgmpn1h7UXNy6L-M-lvsLrajZpLRkg_NQ7FqvNkQc2cFawLR_UhqF7y_S3OU5ngLvzTw=s640-c-rw-v1-e365
457,Grilled-Buffalo-Chicken-Wraps-9125810,recipe/Grilled-Buffalo-Chicken-Wraps-9125810,Grilled Buffalo Chicken Wraps,560,28.0,37.0,38.0,https://lh3.googleusercontent.com/CN31g6Vxi-cYmWIMLUjxrh0hC4mQvX2hv-De0CDeGaZ8c7Q727tAfH-hg-R6Y1W73d7sN8N7JBbshc7SV4xb,882,https://lh3.googleusercontent.com/CN31g6Vxi-cYmWIMLUjxrh0hC4mQvX2hv-De0CDeGaZ8c7Q727tAfH-hg-R6Y1W73d7sN8N7JBbshc7SV4xb=s640-c-rw-v1-e365
473,Homemade-Alfredo-Sauce-2568820,recipe/Homemade-Alfredo-Sauce-2568820,Homemade Alfredo Sauce,460,43.0,16.0,4.0,https://lh3.googleusercontent.com/IuuqErwUgZdgFP25kLer0sEwEwepaMWgkZ8HoRahfUiAVkwJLlKdESB8-wtHvWopouG5iA3raFSL5JNEwmwj,2448,https://lh3.googleusercontent.com/IuuqErwUgZdgFP25kLer0sEwEwepaMWgkZ8HoRahfUiAVkwJLlKdESB8-wtHvWopouG5iA3raFSL5JNEwmwj=s640-c-rw-v1-e365
499,Low-Carb-Bloody-Mary-Infused-Vodka-9125834,recipe/Low-Carb-Bloody-Mary-Infused-Vodka-9125834,Low Carb Bloody Mary Infused Vodka,440,0.0,0.5,4.0,https://lh3.googleusercontent.com/v-4-4X61XswVnPHSevRhMKcj3FKxfFO9AQzUhhxo3TDFWzhdqUFn9wpSivWHLoR0-uMFs1ZnmtpDGaVcLgfB_w,293,https://lh3.googleusercontent.com/v-4-4X61XswVnPHSevRhMKcj3FKxfFO9AQzUhhxo3TDFWzhdqUFn9wpSivWHLoR0-uMFs1ZnmtpDGaVcLgfB_w=s640-c-rw-v1-e365
503,Crack-Chicken-Spaghetti-2572120,recipe/Crack-Chicken-Spaghetti-2572120,Crack Chicken Spaghetti,590,28.0,43.0,40.0,https://lh3.googleusercontent.com/125GvuwNbapAqI8xp392zhpGJ_sL_WDO1IxFV-4xSdZHKKSSl__xM35Uq-1QD2iuS4Gi8hnveWR2WkaXT57h,56191,https://lh3.googleusercontent.com/125GvuwNbapAqI8xp392zhpGJ_sL_WDO1IxFV-4xSdZHKKSSl__xM35Uq-1QD2iuS4Gi8hnveWR2WkaXT57h=s640-c-rw-v1-e365
505,20-Minute-Pesto-Chicken-Pizza-9029472,recipe/20-Minute-Pesto-Chicken-Pizza-9029472,20-Minute Pesto Chicken Pizza,480,27.0,23.0,40.0,https://lh3.googleusercontent.com/Ptm7Vb8MZsqmfap-iR-F0WIzudyvA0bCoEo1cC06fCAAwtrCtrxAVPnS82ezdJsRDid3lXc5M7P7S4ZOfcp7,11142,https://lh3.googleusercontent.com/Ptm7Vb8MZsqmfap-iR-F0WIzudyvA0bCoEo1cC06fCAAwtrCtrxAVPnS82ezdJsRDid3lXc5M7P7S4ZOfcp7=s640-c-rw-v1-e365
508,10-Minute-Healthy-Crispy-Chicken-and-avocado-Wraps-9128476,recipe/10-Minute-Healthy-Crispy-Chicken-and-avocado-Wraps-9128476,10 Minute Healthy Crispy Chicken and avocado Wraps,580,34.0,29.0,41.0,https://lh3.googleusercontent.com/YYQBdv8CFw4RS4kXtPJ3AO2TbUJh_16k7UyOPTG8JXSCW6yrSdMUjniPRE9BIza-_kkrHD_0DTSJww8hq7jEBvI,34557,https://lh3.googleusercontent.com/YYQBdv8CFw4RS4kXtPJ3AO2TbUJh_16k7UyOPTG8JXSCW6yrSdMUjniPRE9BIza-_kkrHD_0DTSJww8hq7jEBvI=s640-c-rw-v1-e365
509,Easy-Teriyaki-Chicken-2527635,recipe/Easy-Teriyaki-Chicken-2527635,Easy Teriyaki Chicken,480,16.0,44.0,41.0,https://lh3.googleusercontent.com/PMheuPX7sE5m3K3Aepi1OvPiJXRoxDYW8Xonco4mX1w_FYGoxmFy6GiHhzlaacL4enjFCZyUVzdRNnZMhUZ4A6A,35243,https://lh3.googleusercontent.com/PMheuPX7sE5m3K3Aepi1OvPiJXRoxDYW8Xonco4mX1w_FYGoxmFy6GiHhzlaacL4enjFCZyUVzdRNnZMhUZ4A6A=s640-c-rw-v1-e365
510,Cranberry-Blueberry-Spring-Mix-Salad-with-Blueberry-Balsamic-Dressing-2306953,recipe/Cranberry-Blueberry-Spring-Mix-Salad-with-Blueberry-Balsamic-Dressing-2306953,Cranberry Blueberry Spring Mix Salad with Blueberry Balsamic Dressing,580,45.0,6.0,41.0,https://lh3.googleusercontent.com/hq08NAR9N2fnzOwBApxGEX7POcdbAlNSFEFSJVOeyqyrvxC7tW0sIKbEteJgp3hgN7-j1ycC231ivpKYte2Ubtk,3752,https://lh3.googleusercontent.com/hq08NAR9N2fnzOwBApxGEX7POcdbAlNSFEFSJVOeyqyrvxC7tW0sIKbEteJgp3hgN7-j1ycC231ivpKYte2Ubtk=s640-c-rw-v1-e365
516,Tuscan-Broccoli-and-Cheese-Quesadilla-2649541,recipe/Tuscan-Broccoli-and-Cheese-Quesadilla-2649541,Tuscan Broccoli and Cheese Quesadilla,520,30.0,22.0,42.0,https://lh3.googleusercontent.com/DQY5UZhN6mlTgy6A9xNx0qDpYpLTlmdu80Zln3vv5K_yHfweyTrdQWFMPziMpWBEuYth3DCqDUz2vtDdQZdGWQ,4203,https://lh3.googleusercontent.com/DQY5UZhN6mlTgy6A9xNx0qDpYpLTlmdu80Zln3vv5K_yHfweyTrdQWFMPziMpWBEuYth3DCqDUz2vtDdQZdGWQ=s640-c-rw-v1-e365
517,Healthy-Ramen-Noodles-Stir-Fry-2624257,recipe/Healthy-Ramen-Noodles-Stir-Fry-2624257,Healthy Ramen Noodles Stir Fry,540,27.0,30.0,43.0,https://lh3.googleusercontent.com/ceNQscsN4Y9s31IlQCZQ2JN7tjosdTCLj00QO5VVEbTEapZvib8AZM0CaN5puJ6ekcSl6hYlwkajAb7HLwVVMQ,22215,https://lh3.googleusercontent.com/ceNQscsN4Y9s31IlQCZQ2JN7tjosdTCLj00QO5VVEbTEapZvib8AZM0CaN5puJ6ekcSl6hYlwkajAb7HLwVVMQ=s640-c-rw-v1-e365
522,Sweet-Peach-Baked-BBQ-Chicken--9029466,recipe/Sweet-Peach-Baked-BBQ-Chicken--9029466,Sweet Peach Baked BBQ Chicken ,410,8.0,39.0,43.0,https://lh3.googleusercontent.com/yWDq6wrHWLSLVEsNcESABHcd__liuE9Eo4-zYYpDAwjLXHo7Ah5yU67Q4boPtJGI9PF1-9GqbNs8O_rUVq5Fl4E,9048,https://lh3.googleusercontent.com/yWDq6wrHWLSLVEsNcESABHcd__liuE9Eo4-zYYpDAwjLXHo7Ah5yU67Q4boPtJGI9PF1-9GqbNs8O_rUVq5Fl4E=s640-c-rw-v1-e365
524,Creamy-Pesto-Pasta-With-Chicken-_-Broccoli-2594234,recipe/Creamy-Pesto-Pasta-With-Chicken-_-Broccoli-2594234,Creamy Pesto Pasta With Chicken & Broccoli,440,17.0,28.0,44.0,https://lh3.googleusercontent.com/Hi6BvbhSg5nJrw2l3MxXNPqNARgNuYxw51nQyX4Vv3-1q031mVDCodJbYuZmEr8D8M1eqYnjK-KJhQK0-Ja9mI8,13924,https://lh3.googleusercontent.com/Hi6BvbhSg5nJrw2l3MxXNPqNARgNuYxw51nQyX4Vv3-1q031mVDCodJbYuZmEr8D8M1eqYnjK-KJhQK0-Ja9mI8=s640-c-rw-v1-e365
525,Earthquake-Cake-9062953,recipe/Earthquake-Cake-9062953,Earthquake Cake,410,26.0,3.0,44.0,https://lh3.googleusercontent.com/FZH0qZNpafYF1XUqeAHVh9wof8RmhGqqbWzJ9NXUigHA_tiMJCHhWQilAM9Up-lZtwDZIgRnyDldFze3VBTq7Fw,1393,https://lh3.googleusercontent.com/FZH0qZNpafYF1XUqeAHVh9wof8RmhGqqbWzJ9NXUigHA_tiMJCHhWQilAM9Up-lZtwDZIgRnyDldFze3VBTq7Fw=s640-c-rw-v1-e365
529,Braised-Chickpeas-with-Tomato_-Spinach_-and-Feta-2712016,recipe/Braised-Chickpeas-with-Tomato_-Spinach_-and-Feta-2712016,"Braised Chickpeas with Tomato, Spinach, and Feta",430,23.0,15.0,46.0,https://lh3.googleusercontent.com/Ay4QDd6oLFGt0tj06i9k1Qajy_Er7vsu2kyMAsGTo5irkz-DH97zrgrRdv4tt2rB02Y1b0amK-QyUQm17CZpqg,8754,https://lh3.googleusercontent.com/Ay4QDd6oLFGt0tj06i9k1Qajy_Er7vsu2kyMAsGTo5irkz-DH97zrgrRdv4tt2rB02Y1b0amK-QyUQm17CZpqg=s640-c-rw-v1-e365
532,Taco-Stuffed-Shells-2206364,recipe/Taco-Stuffed-Shells-2206364,Taco Stuffed Shells,470,19.0,28.0,47.0,https://lh3.googleusercontent.com/xaSkWczwmT7RigOa9t-vhC5-YvVubxz2rJ64LTrFPkCKsSBn-GAEyuOYWodjMY6LlpKO5Gm-5m7-hIk4hBaC,41260,https://lh3.googleusercontent.com/xaSkWczwmT7RigOa9t-vhC5-YvVubxz2rJ64LTrFPkCKsSBn-GAEyuOYWodjMY6LlpKO5Gm-5m7-hIk4hBaC=s640-c-rw-v1-e365
536,Crispy-Sesame-Chicken-With-a-Sticky-Asian-Sauce-2597971,recipe/Crispy-Sesame-Chicken-With-a-Sticky-Asian-Sauce-2597971,Crispy Sesame Chicken With a Sticky Asian Sauce,540,28.0,28.0,47.0,https://lh3.googleusercontent.com/ol8_v1akckQE9vxhsY8oJE6M4CnozyFYZz7jAKi67C9wVH857a0JUICGBSax2w0v8LrsQUsoAHw6IEmxN9Rk,72469,https://lh3.googleusercontent.com/ol8_v1akckQE9vxhsY8oJE6M4CnozyFYZz7jAKi67C9wVH857a0JUICGBSax2w0v8LrsQUsoAHw6IEmxN9Rk=s640-c-rw-v1-e365
537,Easy-4-Ingredient-Instant-Pot-Mac-and-Cheese-2623416,recipe/Easy-4-Ingredient-Instant-Pot-Mac-and-Cheese-2623416,Easy 4 Ingredient Instant Pot Mac and Cheese,470,21.0,21.0,48.0,https://lh3.googleusercontent.com/hREHHDtwGhcGm10XsMqrz0hVb7vMrK1JNbqIwAmsVpZD77b-ticNZxhb62bsFPvldm1zcfDhBY2Kr7sbBNXnyQ,5617,https://lh3.googleusercontent.com/hREHHDtwGhcGm10XsMqrz0hVb7vMrK1JNbqIwAmsVpZD77b-ticNZxhb62bsFPvldm1zcfDhBY2Kr7sbBNXnyQ=s640-c-rw-v1-e365
541,One-Pan-Chicken-and-Broccoli-2472990,recipe/One-Pan-Chicken-and-Broccoli-2472990,One Pan Chicken and Broccoli,520,24.0,33.0,48.0,https://lh3.googleusercontent.com/qkbp-V6sOgzAdsPK_SGViQL5yxyWO5xZ91DpTLoX5aUdvohgH4MEqMFJyaPEm-BcsqEdKBiKVRKSeGxsVsdyyg,5515,https://lh3.googleusercontent.com/qkbp-V6sOgzAdsPK_SGViQL5yxyWO5xZ91DpTLoX5aUdvohgH4MEqMFJyaPEm-BcsqEdKBiKVRKSeGxsVsdyyg=s640-c-rw-v1-e365
545,Yum-Yum-Sauce-2705800,recipe/Yum-Yum-Sauce-2705800,Yum Yum Sauce,540,39.0,3.0,49.0,https://lh3.googleusercontent.com/Ibn1gwvIxnS8atYGqv9NSzVyynmolDCXRg1qEn3ATcnl8iIvioMSBUkONo9OXgszU8jvJZcrHNEqrIy2FloWIg,578,https://lh3.googleusercontent.com/Ibn1gwvIxnS8atYGqv9NSzVyynmolDCXRg1qEn3ATcnl8iIvioMSBUkONo9OXgszU8jvJZcrHNEqrIy2FloWIg=s640-c-rw-v1-e365
547,Chewy-Crispy-Peanut-Butter-Cookies-9029511,recipe/Chewy-Crispy-Peanut-Butter-Cookies-9029511,Chewy-Crispy Peanut Butter Cookies,410,21.0,7.0,49.0,https://lh3.googleusercontent.com/xMkHIDre19ZJK0ZYtYqbVHPlaUaY4gQ7ZWxVrHkgGWoWUUaL80qSaXywvmVNBJO41NnVLNjX_RCzOhkDZ8O9,12375,https://lh3.googleusercontent.com/xMkHIDre19ZJK0ZYtYqbVHPlaUaY4gQ7ZWxVrHkgGWoWUUaL80qSaXywvmVNBJO41NnVLNjX_RCzOhkDZ8O9=s640-c-rw-v1-e365
571,Creamy-Carbonara-2397507,recipe/Creamy-Carbonara-2397507,Creamy Carbonara,590,29.0,34.0,50.0,https://lh3.googleusercontent.com/RP-1a3ij2oNLmFjrKzcKbuPwIaO2IYi_MT-NRF1CH-btNSAE6P5q-G2RZnLGwoJZmXCMEou-04L0Ow9YK7HSEw,13355,https://lh3.googleusercontent.com/RP-1a3ij2oNLmFjrKzcKbuPwIaO2IYi_MT-NRF1CH-btNSAE6P5q-G2RZnLGwoJZmXCMEou-04L0Ow9YK7HSEw=s640-c-rw-v1-e365
573,Edible-Cookie-Dough-2618661,recipe/Edible-Cookie-Dough-2618661,Edible Cookie Dough,470,30.0,5.0,50.0,https://lh3.googleusercontent.com/s-0HilcI7gg9uhBHaeH_wk3BrpDl5himVAh8x1hZO6O1-4khEAIbKNL_hGwhaJ7msbumtk2Y_62rpGDzZprmeg,15315,https://lh3.googleusercontent.com/s-0HilcI7gg9uhBHaeH_wk3BrpDl5himVAh8x1hZO6O1-4khEAIbKNL_hGwhaJ7msbumtk2Y_62rpGDzZprmeg=s640-c-rw-v1-e365
576,Shrimp-Scampi-2283812,recipe/Shrimp-Scampi-2283812,Shrimp Scampi,430,11.0,33.0,50.0,https://lh3.googleusercontent.com/XY49NKdq4RgwnP5wil5beazrz6kx5exIzorRjDyo3dVHQUIuPDYcQZ8rxILPaG6LmoM2S--yu1t0j8V32hLGaPU,38454,https://lh3.googleusercontent.com/XY49NKdq4RgwnP5wil5beazrz6kx5exIzorRjDyo3dVHQUIuPDYcQZ8rxILPaG6LmoM2S--yu1t0j8V32hLGaPU=s640-c-rw-v1-e365
582,Mamas-Biscuits-1443617,recipe/Mamas-Biscuits-1443617,Mama’s Biscuits,470,25.0,9.0,52.0,https://lh3.googleusercontent.com/JAGjqrSPrb4U-wGc4S-vAK8pzSuG9qmYKVyy7T65wUUIHvCHYCfyj-Y811L8FoMTM-rMslknVXB4s22KFagyzg,3352,https://lh3.googleusercontent.com/JAGjqrSPrb4U-wGc4S-vAK8pzSuG9qmYKVyy7T65wUUIHvCHYCfyj-Y811L8FoMTM-rMslknVXB4s22KFagyzg=s640-c-rw-v1-e365
583,Crispy-Parmesan-Potatoes-2650285,recipe/Crispy-Parmesan-Potatoes-2650285,Crispy Parmesan Potatoes,420,16.0,20.0,52.0,https://lh3.googleusercontent.com/sUOfpaoKHhXaqN8dHigHEYI0KoGGf1KysZiGH70cSCA0EUdIbGfLFfgsSYnLRZVxlI8pQc9RvWTDZEMkBhS51w,77390,https://lh3.googleusercontent.com/sUOfpaoKHhXaqN8dHigHEYI0KoGGf1KysZiGH70cSCA0EUdIbGfLFfgsSYnLRZVxlI8pQc9RvWTDZEMkBhS51w=s640-c-rw-v1-e365
593,One-Pot-Greek-Chicken-and-Rice-Pilaf-9117488,recipe/One-Pot-Greek-Chicken-and-Rice-Pilaf-9117488,One Pot Greek Chicken and Rice Pilaf,600,21.0,50.0,54.0,https://lh3.googleusercontent.com/2dvGkDAwDji0yBknbGvZDwdj96atjsdHJsE3deAZVDDsfY0eSQ43tEv0ad3Wkhra8scdJ8IeL0paTXUjmn71lQ,1334,https://lh3.googleusercontent.com/2dvGkDAwDji0yBknbGvZDwdj96atjsdHJsE3deAZVDDsfY0eSQ43tEv0ad3Wkhra8scdJ8IeL0paTXUjmn71lQ=s640-c-rw-v1-e365
595,Ravioli-with-Tomatoes-Asparagus-Garlic-and-Herbs-2410281,recipe/Ravioli-with-Tomatoes-Asparagus-Garlic-and-Herbs-2410281,Ravioli with Tomatoes Asparagus Garlic and Herbs,440,18.0,18.0,55.0,https://lh3.googleusercontent.com/kfXSC6pVDrIXUlMyg0FsdycFxnnsvFKf8s_y5jOkLkTQOra8ec7a9EAIlUumaPRrFLWguiTdT2PhrtWDHe25BQ,15749,https://lh3.googleusercontent.com/kfXSC6pVDrIXUlMyg0FsdycFxnnsvFKf8s_y5jOkLkTQOra8ec7a9EAIlUumaPRrFLWguiTdT2PhrtWDHe25BQ=s640-c-rw-v1-e365
597,Cheesy-Scalloped-Potatoes-2621609,recipe/Cheesy-Scalloped-Potatoes-2621609,Cheesy Scalloped Potatoes,540,26.0,22.0,56.0,https://lh3.googleusercontent.com/QovYbrOaqfYSgWazTo9qzlAn7sU1k2AXCwdQVr0ajDR2azRqqbEaDRi8WvTpVnVr3ojr5jQ9T_BRCI9BEQLLpg,9769,https://lh3.googleusercontent.com/QovYbrOaqfYSgWazTo9qzlAn7sU1k2AXCwdQVr0ajDR2azRqqbEaDRi8WvTpVnVr3ojr5jQ9T_BRCI9BEQLLpg=s640-c-rw-v1-e365
601,Classic-Chinese-Chow-Mein-2217121,recipe/Classic-Chinese-Chow-Mein-2217121,Classic Chinese Chow Mein,560,34.0,10.0,56.0,https://lh3.googleusercontent.com/cyCeVKmbi1hdDq9LdudarZ_CtgRofTlsKo3OFkFHny1KhS0gcpjX1zUzsSdc9cAgUjS6A3kRG9A8Tq14CRxW,31436,https://lh3.googleusercontent.com/cyCeVKmbi1hdDq9LdudarZ_CtgRofTlsKo3OFkFHny1KhS0gcpjX1zUzsSdc9cAgUjS6A3kRG9A8Tq14CRxW=s640-c-rw-v1-e365
603,Creamy-Garlic-Pasta-With-Bacon-and-Chicken-2480643,recipe/Creamy-Garlic-Pasta-With-Bacon-and-Chicken-2480643,Creamy Garlic Pasta With Bacon and Chicken,530,20.0,29.0,56.0,https://lh3.googleusercontent.com/qX3S-DEXZHvhq4OttsC-qBGXn9SqjcVa0vuNfSilAzkj3zUfivP5joL_zXBeXk0H2e9Vo0N2uSev_dM4LZNDrw,8833,https://lh3.googleusercontent.com/qX3S-DEXZHvhq4OttsC-qBGXn9SqjcVa0vuNfSilAzkj3zUfivP5joL_zXBeXk0H2e9Vo0N2uSev_dM4LZNDrw=s640-c-rw-v1-e365
604,Bubble-and-Squeak-With-Bacon-2576654,recipe/Bubble-and-Squeak-With-Bacon-2576654,Bubble and Squeak With Bacon,490,25.0,12.0,57.0,https://lh3.googleusercontent.com/Y-_dbQx7mZx5TMjGn9fGG-fWG1-ThWdgXSL04Cq1WUnMRUOnFj7KFY28AclJmJZ6HBPlSzUc-DP8Ac-fqbeEqGM,296,https://lh3.googleusercontent.com/Y-_dbQx7mZx5TMjGn9fGG-fWG1-ThWdgXSL04Cq1WUnMRUOnFj7KFY28AclJmJZ6HBPlSzUc-DP8Ac-fqbeEqGM=s640-c-rw-v1-e365
605,Classic-Flaky-Southern-Biscuits-2635467,recipe/Classic-Flaky-Southern-Biscuits-2635467,Classic Flaky Southern Biscuits,490,25.0,8.0,57.0,https://lh3.googleusercontent.com/zJ-I3cCw6IUpIIYo03X2Q1RHklHUhmesR2yYZq7OW9zENC8KC_UNm8vHxXS2FCq3Ct0uMwjjthECoA12XFeoOg,986,https://lh3.googleusercontent.com/zJ-I3cCw6IUpIIYo03X2Q1RHklHUhmesR2yYZq7OW9zENC8KC_UNm8vHxXS2FCq3Ct0uMwjjthECoA12XFeoOg=s640-c-rw-v1-e365
